dnarun_name	germplasm_name	germplasm_pedigree	germplasm_type	germplasm_par1	germplasm_par1_type	germplasm_par2	germplasm_par2_type	dnasample_sample_group	dnasample_sample_group_cycle
F2017WSC60-16	IR132049	IRRI154/MAZHAN(RED)//IR08N194	F1	IR15D1023	DP	NERICA4	RP		
F2017WSC63-01	IR132076	IR12F547/IR12F384//PR30245-10-414	F1	IR16F1181	DP	BITAHAVANA	RP		
F2017WSC63-02	IR132076	IR12F547/IR12F384//PR30245-10-414	F1	IR16F1181	DP	BITAHAVANA	RP		
F2017WSC63-03	IR132076	IR12F547/IR12F384//PR30245-10-414	F1	IR16F1181	DP	BITAHAVANA	RP		
F2017WSC63-04	IR132076	IR12F547/IR12F384//PR30245-10-414	F1	IR16F1181	DP	BITAHAVANA	RP		
F2017WSC63-05	IR132076	IR12F547/IR12F384//PR30245-10-414	F1	IR16F1181	DP	BITAHAVANA	RP		
F2017WSC63-06	IR132076	IR12F547/IR12F384//PR30245-10-414	F1	IR16F1181	DP	BITAHAVANA	RP		
F2017WSC63-07	IR132076	IR12F547/IR12F384//PR30245-10-414	F1	IR16F1181	DP	BITAHAVANA	RP		
F2017WSC63-08	IR132076	IR12F547/IR12F384//PR30245-10-414	F1	IR16F1181	DP	BITAHAVANA	RP		
F2017WSC63-09	IR132076	IR12F547/IR12F384//PR30245-10-414	F1	IR16F1181	DP	BITAHAVANA	RP		
F2017WSC63-10	IR132076	IR12F547/IR12F384//PR30245-10-414	F1	IR16F1181	DP	BITAHAVANA	RP		
F2017WSC63-11	IR132076	IR12F547/IR12F384//PR30245-10-414	F1	IR16F1181	DP	BITAHAVANA	RP		
F2017WSC63-12	IR132076	IR12F547/IR12F384//PR30245-10-414	F1	IR16F1181	DP	BITAHAVANA	RP		
F2017WSC63-13	IR132076	IR12F547/IR12F384//PR30245-10-414	F1	IR16F1181	DP	BITAHAVANA	RP		
F2017WSC63-14	IR132076	IR12F547/IR12F384//PR30245-10-414	F1	IR16F1181	DP	BITAHAVANA	RP		
F2017WSC63-15	IR132076	IR12F547/IR12F384//PR30245-10-414	F1	IR16F1181	DP	BITAHAVANA	RP		
F2017WSC63-16	IR132076	IR12F547/IR12F384//PR30245-10-414	F1	IR16F1181	DP	BITAHAVANA	RP		
F2017WSC65-01	IR132068	KALARATA1-24/KHO//IR08N194	F1	IR15D112	DP	POKKALI	RP		
F2017WSC65-02	IR132068	KALARATA1-24/KHO//IR08N194	F1	IR15D112	DP	POKKALI	RP		
F2017WSC65-03	IR132068	KALARATA1-24/KHO//IR08N194	F1	IR15D112	DP	POKKALI	RP		
F2017WSC65-04	IR132068	KALARATA1-24/KHO//IR08N194	F1	IR15D112	DP	POKKALI	RP		
F2017WSC65-05	IR132068	KALARATA1-24/KHO//IR08N194	F1	IR15D112	DP	POKKALI	RP		
F2017WSC65-06	IR132068	KALARATA1-24/KHO//IR08N194	F1	IR15D112	DP	POKKALI	RP		
F2017WSC65-07	IR132068	KALARATA1-24/KHO//IR08N194	F1	IR15D112	DP	POKKALI	RP		
F2017WSC65-08	IR132068	KALARATA1-24/KHO//IR08N194	F1	IR15D112	DP	POKKALI	RP		
F2017WSC65-09	IR132068	KALARATA1-24/KHO//IR08N194	F1	IR15D112	DP	POKKALI	RP		
F2017WSC65-10	IR132068	KALARATA1-24/KHO//IR08N194	F1	IR15D112	DP	POKKALI	RP		
F2017WSC65-11	IR132068	KALARATA1-24/KHO//IR08N194	F1	IR15D112	DP	POKKALI	RP		
F2017WSC65-12	IR132068	KALARATA1-24/KHO//IR08N194	F1	IR15D112	DP	POKKALI	RP		
F2017WSC66-01	IR132050	IRRI154/MAZHAN(RED)//IR08N194	F1	IR15D1024	DP	IRRI154	RP		
F2017WSC66-02	IR132050	IRRI154/MAZHAN(RED)//IR08N194	F1	IR15D1024	DP	IRRI154	RP		
F2017WSC66-03	IR132050	IRRI154/MAZHAN(RED)//IR08N194	F1	IR15D1024	DP	IRRI154	RP		
F2017WSC66-04	IR132050	IRRI154/MAZHAN(RED)//IR08N194	F1	IR15D1024	DP	IRRI154	RP		
F2017WSC66-05	IR132050	IRRI154/MAZHAN(RED)//IR08N194	F1	IR15D1024	DP	IRRI154	RP		
F2017WSC66-06	IR132050	IRRI154/MAZHAN(RED)//IR08N194	F1	IR15D1024	DP	IRRI154	RP		
F2017WSC66-07	IR132050	IRRI154/MAZHAN(RED)//IR08N194	F1	IR15D1024	DP	IRRI154	RP		
F2017WSC66-08	IR132050	IRRI154/MAZHAN(RED)//IR08N194	F1	IR15D1024	DP	IRRI154	RP		
F2017WSC66-09	IR132050	IRRI154/MAZHAN(RED)//IR08N194	F1	IR15D1024	DP	IRRI154	RP		
F2017WSC66-10	IR132050	IRRI154/MAZHAN(RED)//IR08N194	F1	IR15D1024	DP	IRRI154	RP		
F2017WSC66-11	IR132050	IRRI154/MAZHAN(RED)//IR08N194	F1	IR15D1024	DP	IRRI154	RP		
F2017WSC66-12	IR132050	IRRI154/MAZHAN(RED)//IR08N194	F1	IR15D1024	DP	IRRI154	RP		
F2017WSC67-01	IR132065	IRRI154/MAZHAN(RED)//IR08N194	F1	IR15D108	DP	IRRI149	RP		
F2017WSC67-02	IR132065	IRRI154/MAZHAN(RED)//IR08N194	F1	IR15D108	DP	IRRI149	RP		
F2017WSC67-03	IR132065	IRRI154/MAZHAN(RED)//IR08N194	F1	IR15D108	DP	IRRI149	RP		
F2017WSC67-04	IR132065	IRRI154/MAZHAN(RED)//IR08N194	F1	IR15D108	DP	IRRI149	RP		
F2017WSC67-05	IR132065	IRRI154/MAZHAN(RED)//IR08N194	F1	IR15D108	DP	IRRI149	RP		
F2017WSC67-06	IR132065	IRRI154/MAZHAN(RED)//IR08N194	F1	IR15D108	DP	IRRI149	RP		
F2017WSC67-07	IR132065	IRRI154/MAZHAN(RED)//IR08N194	F1	IR15D108	DP	IRRI149	RP		
F2017WSC67-08	IR132065	IRRI154/MAZHAN(RED)//IR08N194	F1	IR15D108	DP	IRRI149	RP		
F2017WSC67-09	IR132065	IRRI154/MAZHAN(RED)//IR08N194	F1	IR15D108	DP	IRRI149	RP		
F2017WSC67-10	IR132065	IRRI154/MAZHAN(RED)//IR08N194	F1	IR15D108	DP	IRRI149	RP		
F2017WSC67-11	IR132065	IRRI154/MAZHAN(RED)//IR08N194	F1	IR15D108	DP	IRRI149	RP		
F2017WSC67-12	IR132065	IRRI154/MAZHAN(RED)//IR08N194	F1	IR15D108	DP	IRRI149	RP		
F2017WSC69-01	IR132083	IR11F262/PR30245-10-414	F1	IR16F1153	DP	IRRI163	RP		
F2017WSC69-02	IR132083	IR11F262/PR30245-10-414	F1	IR16F1153	DP	IRRI163	RP		
F2017WSC69-03	IR132083	IR11F262/PR30245-10-414	F1	IR16F1153	DP	IRRI163	RP		
F2017WSC69-04	IR132083	IR11F262/PR30245-10-414	F1	IR16F1153	DP	IRRI163	RP		
F2017WSC69-05	IR132083	IR11F262/PR30245-10-414	F1	IR16F1153	DP	IRRI163	RP		
F2017WSC69-06	IR132083	IR11F262/PR30245-10-414	F1	IR16F1153	DP	IRRI163	RP		
F2017WSC69-07	IR132083	IR11F262/PR30245-10-414	F1	IR16F1153	DP	IRRI163	RP		
F2017WSC69-08	IR132083	IR11F262/PR30245-10-414	F1	IR16F1153	DP	IRRI163	RP		
F2017WSC69-09	IR132083	IR11F262/PR30245-10-414	F1	IR16F1153	DP	IRRI163	RP		
F2017WSC69-10	IR132083	IR11F262/PR30245-10-414	F1	IR16F1153	DP	IRRI163	RP		
F2017WSC69-11	IR132083	IR11F262/PR30245-10-414	F1	IR16F1153	DP	IRRI163	RP		
F2017WSC69-12	IR132083	IR11F262/PR30245-10-414	F1	IR16F1153	DP	IRRI163	RP		
F2017WSC71-01	IR132081	IR09F436/PR37866-1B-1-4	F1	IR16F1079	DP	KHAODAWKMALI105	RP		
F2017WSC71-02	IR132081	IR09F436/PR37866-1B-1-4	F1	IR16F1079	DP	KHAODAWKMALI105	RP		
F2017WSC71-03	IR132081	IR09F436/PR37866-1B-1-4	F1	IR16F1079	DP	KHAODAWKMALI105	RP		
F2017WSC71-04	IR132081	IR09F436/PR37866-1B-1-4	F1	IR16F1079	DP	KHAODAWKMALI105	RP		
F2017WSC71-05	IR132081	IR09F436/PR37866-1B-1-4	F1	IR16F1079	DP	KHAODAWKMALI105	RP		
F2017WSC71-06	IR132081	IR09F436/PR37866-1B-1-4	F1	IR16F1079	DP	KHAODAWKMALI105	RP		
F2017WSC71-07	IR132081	IR09F436/PR37866-1B-1-4	F1	IR16F1079	DP	KHAODAWKMALI105	RP		
F2017WSC71-08	IR132081	IR09F436/PR37866-1B-1-4	F1	IR16F1079	DP	KHAODAWKMALI105	RP		
F2017WSC71-09	IR132081	IR09F436/PR37866-1B-1-4	F1	IR16F1079	DP	KHAODAWKMALI105	RP		
F2017WSC71-10	IR132081	IR09F436/PR37866-1B-1-4	F1	IR16F1079	DP	KHAODAWKMALI105	RP		
F2017WSC71-11	IR132081	IR09F436/PR37866-1B-1-4	F1	IR16F1079	DP	KHAODAWKMALI105	RP		
F2017WSC71-12	IR132081	IR09F436/PR37866-1B-1-4	F1	IR16F1079	DP	KHAODAWKMALI105	RP		
F2017WSC71-13	IR132081	IR09F436/PR37866-1B-1-4	F1	IR16F1079	DP	KHAODAWKMALI105	RP		
F2017WSC71-14	IR132081	IR09F436/PR37866-1B-1-4	F1	IR16F1079	DP	KHAODAWKMALI105	RP		
F2017WSC71-15	IR132081	IR09F436/PR37866-1B-1-4	F1	IR16F1079	DP	KHAODAWKMALI105	RP		
F2017WSC71-16	IR132081	IR09F436/PR37866-1B-1-4	F1	IR16F1079	DP	KHAODAWKMALI105	RP		
F2017WSC73-01	IR132064	IRRI154/MAZHAN(RED)//IR08N194	F1	IR15D107	DP	IRBB66	RP		
F2017WSC73-02	IR132064	IRRI154/MAZHAN(RED)//IR08N194	F1	IR15D107	DP	IRBB66	RP		
F2017WSC73-03	IR132064	IRRI154/MAZHAN(RED)//IR08N194	F1	IR15D107	DP	IRBB66	RP		
F2017WSC73-04	IR132064	IRRI154/MAZHAN(RED)//IR08N194	F1	IR15D107	DP	IRBB66	RP		
F2017WSC73-05	IR132064	IRRI154/MAZHAN(RED)//IR08N194	F1	IR15D107	DP	IRBB66	RP		
F2017WSC73-06	IR132064	IRRI154/MAZHAN(RED)//IR08N194	F1	IR15D107	DP	IRBB66	RP		
F2017WSC73-07	IR132064	IRRI154/MAZHAN(RED)//IR08N194	F1	IR15D107	DP	IRBB66	RP		
F2017WSC73-08	IR132064	IRRI154/MAZHAN(RED)//IR08N194	F1	IR15D107	DP	IRBB66	RP		
F2017WSC75-01	IR132079	IR12F397/IR12F385//PR30245-10-414	F1	IR16F1178	DP	IRBL9-W	RP		
F2017WSC75-02	IR132079	IR12F397/IR12F385//PR30245-10-414	F1	IR16F1178	DP	IRBL9-W	RP		
F2017WSC75-03	IR132079	IR12F397/IR12F385//PR30245-10-414	F1	IR16F1178	DP	IRBL9-W	RP		
F2017WSC75-04	IR132079	IR12F397/IR12F385//PR30245-10-414	F1	IR16F1178	DP	IRBL9-W	RP		
F2017WSC75-05	IR132079	IR12F397/IR12F385//PR30245-10-414	F1	IR16F1178	DP	IRBL9-W	RP		
F2017WSC75-06	IR132079	IR12F397/IR12F385//PR30245-10-414	F1	IR16F1178	DP	IRBL9-W	RP		
F2017WSC75-07	IR132079	IR12F397/IR12F385//PR30245-10-414	F1	IR16F1178	DP	IRBL9-W	RP		
F2017WSC75-08	IR132079	IR12F397/IR12F385//PR30245-10-414	F1	IR16F1178	DP	IRBL9-W	RP		
F2017WSC75-09	IR132079	IR12F397/IR12F385//PR30245-10-414	F1	IR16F1178	DP	IRBL9-W	RP		
F2017WSC75-10	IR132079	IR12F397/IR12F385//PR30245-10-414	F1	IR16F1178	DP	IRBL9-W	RP		
F2017WSC75-11	IR132079	IR12F397/IR12F385//PR30245-10-414	F1	IR16F1178	DP	IRBL9-W	RP		
F2017WSC75-12	IR132079	IR12F397/IR12F385//PR30245-10-414	F1	IR16F1178	DP	IRBL9-W	RP		
F2017WSC76-01	IR132054	IR99171/PR35766-B-24-3-2-2-2	F1	IR15D1049	DP	NERICA4	RP		
F2017WSC76-02	IR132054	IR99171/PR35766-B-24-3-2-2-2	F1	IR15D1049	DP	NERICA4	RP		
F2017WSC76-03	IR132054	IR99171/PR35766-B-24-3-2-2-2	F1	IR15D1049	DP	NERICA4	RP		
F2017WSC76-04	IR132054	IR99171/PR35766-B-24-3-2-2-2	F1	IR15D1049	DP	NERICA4	RP		
F2017WSC76-05	IR132054	IR99171/PR35766-B-24-3-2-2-2	F1	IR15D1049	DP	NERICA4	RP		
F2017WSC76-06	IR132054	IR99171/PR35766-B-24-3-2-2-2	F1	IR15D1049	DP	NERICA4	RP		
F2017WSC76-07	IR132054	IR99171/PR35766-B-24-3-2-2-2	F1	IR15D1049	DP	NERICA4	RP		
F2017WSC76-08	IR132054	IR99171/PR35766-B-24-3-2-2-2	F1	IR15D1049	DP	NERICA4	RP		
F2017WSC78-01	IR132080	IR11F262/PR30245-10-414	F1	IR16F1146	DP	IRRI104	RP		
F2017WSC78-02	IR132080	IR11F262/PR30245-10-414	F1	IR16F1146	DP	IRRI104	RP		
F2017WSC78-03	IR132080	IR11F262/PR30245-10-414	F1	IR16F1146	DP	IRRI104	RP		
F2017WSC78-04	IR132080	IR11F262/PR30245-10-414	F1	IR16F1146	DP	IRRI104	RP		
F2017WSC78-05	IR132080	IR11F262/PR30245-10-414	F1	IR16F1146	DP	IRRI104	RP		
F2017WSC78-06	IR132080	IR11F262/PR30245-10-414	F1	IR16F1146	DP	IRRI104	RP		
F2017WSC78-07	IR132080	IR11F262/PR30245-10-414	F1	IR16F1146	DP	IRRI104	RP		
F2017WSC78-08	IR132080	IR11F262/PR30245-10-414	F1	IR16F1146	DP	IRRI104	RP		
F2017WSC78-09	IR132080	IR11F262/PR30245-10-414	F1	IR16F1146	DP	IRRI104	RP		
F2017WSC78-10	IR132080	IR11F262/PR30245-10-414	F1	IR16F1146	DP	IRRI104	RP		
F2017WSC78-11	IR132080	IR11F262/PR30245-10-414	F1	IR16F1146	DP	IRRI104	RP		
F2017WSC78-12	IR132080	IR11F262/PR30245-10-414	F1	IR16F1146	DP	IRRI104	RP		
F2017WSC78-13	IR132080	IR11F262/PR30245-10-414	F1	IR16F1146	DP	IRRI104	RP		
F2017WSC78-14	IR132080	IR11F262/PR30245-10-414	F1	IR16F1146	DP	IRRI104	RP		
F2017WSC78-15	IR132080	IR11F262/PR30245-10-414	F1	IR16F1146	DP	IRRI104	RP		
F2017WSC78-16	IR132080	IR11F262/PR30245-10-414	F1	IR16F1146	DP	IRRI104	RP		
F2017WSC80-01	IR132056	IR99171/PR35766-B-24-3-2-2-2	F1	IR15D1080	DP	CSR28	RP		
F2017WSC80-02	IR132056	IR99171/PR35766-B-24-3-2-2-2	F1	IR15D1080	DP	CSR28	RP		
F2017WSC80-03	IR132056	IR99171/PR35766-B-24-3-2-2-2	F1	IR15D1080	DP	CSR28	RP		
F2017WSC80-04	IR132056	IR99171/PR35766-B-24-3-2-2-2	F1	IR15D1080	DP	CSR28	RP		
F2017WSC80-05	IR132056	IR99171/PR35766-B-24-3-2-2-2	F1	IR15D1080	DP	CSR28	RP		
F2017WSC80-06	IR132056	IR99171/PR35766-B-24-3-2-2-2	F1	IR15D1080	DP	CSR28	RP		
F2017WSC80-07	IR132056	IR99171/PR35766-B-24-3-2-2-2	F1	IR15D1080	DP	CSR28	RP		
F2017WSC80-08	IR132056	IR99171/PR35766-B-24-3-2-2-2	F1	IR15D1080	DP	CSR28	RP		
F2017WSC81-01	IR132077	IR09F436/IR05N412	F1	IR16F1042	DP	POKKALI	RP		
F2017WSC81-02	IR132077	IR09F436/IR05N412	F1	IR16F1042	DP	POKKALI	RP		
F2017WSC81-03	IR132077	IR09F436/IR05N412	F1	IR16F1042	DP	POKKALI	RP		
F2017WSC81-04	IR132077	IR09F436/IR05N412	F1	IR16F1042	DP	POKKALI	RP		
F2017WSC81-05	IR132077	IR09F436/IR05N412	F1	IR16F1042	DP	POKKALI	RP		
F2017WSC81-06	IR132077	IR09F436/IR05N412	F1	IR16F1042	DP	POKKALI	RP		
F2017WSC81-07	IR132077	IR09F436/IR05N412	F1	IR16F1042	DP	POKKALI	RP		
F2017WSC81-08	IR132077	IR09F436/IR05N412	F1	IR16F1042	DP	POKKALI	RP		
F2017WSC81-09	IR132077	IR09F436/IR05N412	F1	IR16F1042	DP	POKKALI	RP		
F2017WSC81-10	IR132077	IR09F436/IR05N412	F1	IR16F1042	DP	POKKALI	RP		
F2017WSC81-11	IR132077	IR09F436/IR05N412	F1	IR16F1042	DP	POKKALI	RP		
F2017WSC81-12	IR132077	IR09F436/IR05N412	F1	IR16F1042	DP	POKKALI	RP		
F2017WSC81-13	IR132077	IR09F436/IR05N412	F1	IR16F1042	DP	POKKALI	RP		
F2017WSC81-14	IR132077	IR09F436/IR05N412	F1	IR16F1042	DP	POKKALI	RP		
F2017WSC81-15	IR132077	IR09F436/IR05N412	F1	IR16F1042	DP	POKKALI	RP		
F2017WSC81-16	IR132077	IR09F436/IR05N412	F1	IR16F1042	DP	POKKALI	RP		
F2017WSC83-01	IR132075	IR10F365/IR05N412	F1	IR16F1015	DP	IRBB66	RP		
F2017WSC83-02	IR132075	IR10F365/IR05N412	F1	IR16F1015	DP	IRBB66	RP		
F2017WSC83-03	IR132075	IR10F365/IR05N412	F1	IR16F1015	DP	IRBB66	RP		
F2017WSC83-04	IR132075	IR10F365/IR05N412	F1	IR16F1015	DP	IRBB66	RP		
F2017WSC83-05	IR132075	IR10F365/IR05N412	F1	IR16F1015	DP	IRBB66	RP		
F2017WSC83-06	IR132075	IR10F365/IR05N412	F1	IR16F1015	DP	IRBB66	RP		
F2017WSC83-07	IR132075	IR10F365/IR05N412	F1	IR16F1015	DP	IRBB66	RP		
F2017WSC83-08	IR132075	IR10F365/IR05N412	F1	IR16F1015	DP	IRBB66	RP		
F2017WSC83-09	IR132075	IR10F365/IR05N412	F1	IR16F1015	DP	IRBB66	RP		
F2017WSC83-10	IR132075	IR10F365/IR05N412	F1	IR16F1015	DP	IRBB66	RP		
F2017WSC83-11	IR132075	IR10F365/IR05N412	F1	IR16F1015	DP	IRBB66	RP		
F2017WSC83-12	IR132075	IR10F365/IR05N412	F1	IR16F1015	DP	IRBB66	RP		
F2017WSC83-13	IR132075	IR10F365/IR05N412	F1	IR16F1015	DP	IRBB66	RP		
F2017WSC83-14	IR132075	IR10F365/IR05N412	F1	IR16F1015	DP	IRBB66	RP		
F2017WSC83-15	IR132075	IR10F365/IR05N412	F1	IR16F1015	DP	IRBB66	RP		
F2017WSC83-16	IR132075	IR10F365/IR05N412	F1	IR16F1015	DP	IRBB66	RP		
F2017WSC85-01	IR132073	IR09F436/IR04A115	F1	IR16F1033	DP	IRRI163	RP		
F2017WSC85-02	IR132073	IR09F436/IR04A115	F1	IR16F1033	DP	IRRI163	RP		
F2017WSC85-03	IR132073	IR09F436/IR04A115	F1	IR16F1033	DP	IRRI163	RP		
F2017WSC85-04	IR132073	IR09F436/IR04A115	F1	IR16F1033	DP	IRRI163	RP		
F2017WSC85-05	IR132073	IR09F436/IR04A115	F1	IR16F1033	DP	IRRI163	RP		
F2017WSC85-06	IR132073	IR09F436/IR04A115	F1	IR16F1033	DP	IRRI163	RP		
F2017WSC85-07	IR132073	IR09F436/IR04A115	F1	IR16F1033	DP	IRRI163	RP		
F2017WSC85-08	IR132073	IR09F436/IR04A115	F1	IR16F1033	DP	IRRI163	RP		
F2017WSC86-01	IR132072	IR12F547/IR12F384//PR30245-10-414	F1	IR16F1185	DP	JASMINE85	RP		
F2017WSC86-02	IR132072	IR12F547/IR12F384//PR30245-10-414	F1	IR16F1185	DP	JASMINE85	RP		
F2017WSC86-03	IR132072	IR12F547/IR12F384//PR30245-10-414	F1	IR16F1185	DP	JASMINE85	RP		
F2017WSC86-04	IR132072	IR12F547/IR12F384//PR30245-10-414	F1	IR16F1185	DP	JASMINE85	RP		
F2017WSC86-05	IR132072	IR12F547/IR12F384//PR30245-10-414	F1	IR16F1185	DP	JASMINE85	RP		
F2017WSC86-06	IR132072	IR12F547/IR12F384//PR30245-10-414	F1	IR16F1185	DP	JASMINE85	RP		
F2017WSC86-07	IR132072	IR12F547/IR12F384//PR30245-10-414	F1	IR16F1185	DP	JASMINE85	RP		
F2017WSC86-08	IR132072	IR12F547/IR12F384//PR30245-10-414	F1	IR16F1185	DP	JASMINE85	RP		
F2017WSC87-01	IR132082	IR09F436/PR37866-1B-1-4	F1	IR16F1081	DP	JASMINE85	RP		
F2017WSC87-02	IR132082	IR09F436/PR37866-1B-1-4	F1	IR16F1081	DP	JASMINE85	RP		
F2017WSC87-03	IR132082	IR09F436/PR37866-1B-1-4	F1	IR16F1081	DP	JASMINE85	RP		
F2017WSC87-04	IR132082	IR09F436/PR37866-1B-1-4	F1	IR16F1081	DP	JASMINE85	RP		
F2017WSC87-05	IR132082	IR09F436/PR37866-1B-1-4	F1	IR16F1081	DP	JASMINE85	RP		
F2017WSC87-06	IR132082	IR09F436/PR37866-1B-1-4	F1	IR16F1081	DP	JASMINE85	RP		
F2017WSC87-07	IR132082	IR09F436/PR37866-1B-1-4	F1	IR16F1081	DP	JASMINE85	RP		
F2017WSC87-08	IR132082	IR09F436/PR37866-1B-1-4	F1	IR16F1081	DP	JASMINE85	RP		
F2017WSC87-09	IR132082	IR09F436/PR37866-1B-1-4	F1	IR16F1081	DP	JASMINE85	RP		
F2017WSC87-10	IR132082	IR09F436/PR37866-1B-1-4	F1	IR16F1081	DP	JASMINE85	RP		
F2017WSC87-11	IR132082	IR09F436/PR37866-1B-1-4	F1	IR16F1081	DP	JASMINE85	RP		
F2017WSC87-12	IR132082	IR09F436/PR37866-1B-1-4	F1	IR16F1081	DP	JASMINE85	RP		
F2017WSC87-13	IR132082	IR09F436/PR37866-1B-1-4	F1	IR16F1081	DP	JASMINE85	RP		
F2017WSC87-14	IR132082	IR09F436/PR37866-1B-1-4	F1	IR16F1081	DP	JASMINE85	RP		
F2017WSC87-15	IR132082	IR09F436/PR37866-1B-1-4	F1	IR16F1081	DP	JASMINE85	RP		
F2017WSC87-16	IR132082	IR09F436/PR37866-1B-1-4	F1	IR16F1081	DP	JASMINE85	RP		
F2017WSC87-17	IR132082	IR09F436/PR37866-1B-1-4	F1	IR16F1081	DP	JASMINE85	RP		
F2017WSC87-18	IR132082	IR09F436/PR37866-1B-1-4	F1	IR16F1081	DP	JASMINE85	RP		
F2017WSC87-19	IR132082	IR09F436/PR37866-1B-1-4	F1	IR16F1081	DP	JASMINE85	RP		
F2017WSC87-20	IR132082	IR09F436/PR37866-1B-1-4	F1	IR16F1081	DP	JASMINE85	RP		
F2017WSC87-21	IR132082	IR09F436/PR37866-1B-1-4	F1	IR16F1081	DP	JASMINE85	RP		
F2017WSC87-22	IR132082	IR09F436/PR37866-1B-1-4	F1	IR16F1081	DP	JASMINE85	RP		
F2017WSC87-23	IR132082	IR09F436/PR37866-1B-1-4	F1	IR16F1081	DP	JASMINE85	RP		
F2017WSC87-24	IR132082	IR09F436/PR37866-1B-1-4	F1	IR16F1081	DP	JASMINE85	RP		
HB4001-01	IRBB66		Inbred						
HB4001-02	IRBB66		Inbred						
HB4001-03	IRBB66		Inbred						
HB4002-01	IRRI154		Inbred						
HB4002-02	IRRI154		Inbred						
HB4002-03	IRRI154		Inbred						
HB4003-01	A69-1		Inbred						
HB4003-02	A69-1		Inbred						
HB4003-03	A69-1		Inbred						
HB4004-01	KINANDANGPATONG		Inbred						
HB4004-02	KINANDANGPATONG		Inbred						
HB4004-03	KINANDANGPATONG		Inbred						
HB4005-01	IRRI104		Inbred						
HB4005-02	IRRI104		Inbred						
HB4005-03	IRRI104		Inbred						
HB4006-01	PUSABASMATI1		Inbred						
HB4006-02	PUSABASMATI1		Inbred						
HB4006-03	PUSABASMATI1		Inbred						
HB4007-01	CHERIVIRUPPU		Inbred						
HB4007-02	CHERIVIRUPPU		Inbred						
HB4007-03	CHERIVIRUPPU		Inbred						
HB4008-01	IR14D153		Inbred						
HB4008-02	IR14D153		Inbred						
HB4008-03	IR14D153		Inbred						
HB4009-01	IR14D154		Inbred						
HB4009-02	IR14D154		Inbred						
HB4009-03	IR14D154		Inbred						
HB4010-01	IRRI149(IR64SUB1)		Inbred						
HB4010-02	IRRI149(IR64SUB1)		Inbred						
HB4010-03	IRRI149(IR64SUB1)		Inbred						
HB4011-01	JASMINE85		Inbred						
HB4011-02	JASMINE85		Inbred						
HB4011-03	JASMINE85		Inbred						
HB4012-01	KHAODAWKMALI105		Inbred						
HB4012-02	KHAODAWKMALI105		Inbred						
HB4012-03	KHAODAWKMALI105		Inbred						
HB4013-01	HASAWI		Inbred						
HB4013-02	HASAWI		Inbred						
HB4013-03	HASAWI		Inbred						
HB4014-01	PHKARUMDUOL		Inbred						
HB4014-02	PHKARUMDUOL		Inbred						
HB4014-03	PHKARUMDUOL		Inbred						
HB4015-01	PHKAROMEAT		Inbred						
HB4015-02	PHKAROMEAT		Inbred						
HB4015-03	PHKAROMEAT		Inbred						
HB4016-01	POKKALI(8558)		Inbred						
HB4016-02	POKKALI(8558)		Inbred						
HB4016-03	POKKALI(8558)		Inbred						
HB4017-01	SADRI32331		Inbred						
HB4017-02	SADRI32331		Inbred						
HB4017-03	SADRI32331		Inbred						
HB4018-01	IR29(SALINITYSELECTION)		Inbred						
HB4018-02	IR29(SALINITYSELECTION)		Inbred						
HB4018-03	IR29(SALINITYSELECTION)		Inbred						
HB4019-01	POKKALI		Inbred						
HB4019-02	POKKALI		Inbred						
HB4019-03	POKKALI		Inbred						
HB4020-01	JUMBOJET		Inbred						
HB4020-02	JUMBOJET		Inbred						
HB4020-03	JUMBOJET		Inbred						
HB4021-01	SWARNA		Inbred						
HB4021-02	SWARNA		Inbred						
HB4021-03	SWARNA		Inbred						
HB4022-01	BR28		Inbred						
HB4022-02	BR28		Inbred						
HB4022-03	BR28		Inbred						
HB4023-01	IR4630-22-2-5-1-3		Inbred						
HB4023-02	IR4630-22-2-5-1-3		Inbred						
HB4023-03	IR4630-22-2-5-1-3		Inbred						
HB4024-01	CSR28		Inbred						
HB4024-02	CSR28		Inbred						
HB4024-03	CSR28		Inbred						
HB4025-01	SAMBHAMAHSURI		Inbred						
HB4025-02	SAMBHAMAHSURI		Inbred						
HB4025-03	SAMBHAMAHSURI		Inbred						
HB4026-01	IR64		Inbred						
HB4026-02	IR64		Inbred						
HB4026-03	IR64		Inbred						
HB4027-01	ANSANBO		Inbred						
HB4027-02	ANSANBO		Inbred						
HB4027-03	ANSANBO		Inbred						
HB4028-01	PAWSANYIN		Inbred						
HB4028-02	PAWSANYIN		Inbred						
HB4028-03	PAWSANYIN		Inbred						
HB4029-01	TCCP266-1-3B-13-1-3		Inbred						
HB4029-02	TCCP266-1-3B-13-1-3		Inbred						
HB4029-03	TCCP266-1-3B-13-1-3		Inbred						
HB4030-01	TKM9		Inbred						
HB4030-02	TKM9		Inbred						
HB4030-03	TKM9		Inbred						
HB4031-01	IR51485-AC1-6		Inbred						
HB4031-02	IR51485-AC1-6		Inbred						
HB4031-03	IR51485-AC1-6		Inbred						
HB4032-01	N22		Inbred						
HB4032-02	N22		Inbred						
HB4032-03	N22		Inbred						
HB4033-01	MANAWTHUKHA		Inbred						
HB4033-02	MANAWTHUKHA		Inbred						
HB4033-03	MANAWTHUKHA		Inbred						
HB4034-01	SUPA		Inbred						
HB4034-02	SUPA		Inbred						
HB4034-03	SUPA		Inbred						
HB4035-01	IR94391-131-152-3-B-3-1-1		Inbred						
